ID,Created At,Text
535911564776583168,Fri Nov 21 21:44:08 +0000 2014,@Nicole_Cliffe @rgay Accurate.
535911391426011136,Fri Nov 21 21:43:27 +0000 2014,"(I also pre-emptively block people who harass my friends. Block, block, you have no future and no one cares, blocked.)"
535911077025173504,Fri Nov 21 21:42:12 +0000 2014,"(Just blocking trolls in my mentions. I don’t even care anymore. Blocked, blocked, your mama is ugly, blocked.)"
535909537166155776,Fri Nov 21 21:36:05 +0000 2014,@MeakinArmstrong @rgay +1
535909364302094336,Fri Nov 21 21:35:23 +0000 2014,I’MMA LET YOU FINISH BUT FIRE EVERY WHITE MALE COLUMNIST AT THE WASHINGTON POST AND GIVE ROXANE GAY THE REINS.
535909364302094336,Fri Nov 21 21:35:23 +0000 2014,I’MMA LET YOU FINISH BUT FIRE EVERY WHITE MALE COLUMNIST AT THE WASHINGTON POST AND GIVE ROXANE GAY THE REINS.
535909256932110337,Fri Nov 21 21:34:58 +0000 2014,@robfields LOL.
535908915750666241,Fri Nov 21 21:33:36 +0000 2014,"I’m sorry, I just had a moment. Had to pay homage to our queen @rgay."
535908821445906432,Fri Nov 21 21:33:14 +0000 2014,Roxane Gay has more faith the dignity of public conversation than many of us have in ourselves. Send that woman a damn thank you card.
535908627262226432,Fri Nov 21 21:32:28 +0000 2014,But that’s why we are so incredibly fortunate to have @rgay among us: she will not give up on us.
535908479438180352,Fri Nov 21 21:31:52 +0000 2014,"Sometimes I see people badgering and trolling @rgay and I think “Girl, take a break. Retire. You don’t have to put up with this shit."""
535908342351532034,Fri Nov 21 21:31:20 +0000 2014,"I have NEVER seen a writer consistently engage public conversations with as much grace, insight and humanity as @rgay. She keeps going."
535908055847022594,Fri Nov 21 21:30:11 +0000 2014,ROXANE GAY IS AMERICA’S FOREMOST PUBLIC INTELLECTUAL. I WILL FIGHT YOU OVER THE INDISPUTABLE FACT.
535907965573009408,Fri Nov 21 21:29:50 +0000 2014,"WHEWWWWWW. RT @BuzzFeedIdeas: ""This is the ugly truth. Rapists make us less uncomfortable than rape victims."" http://t.co/NiiHBCqUKv"
535904676915736576,Fri Nov 21 21:16:46 +0000 2014,"RT @scATX: ""Bill Cosby and the rape accusers: stop looking away and start believing women"" http://t.co/6e6b4kvhx0 by @rgay || SOBBING readi…"
535898661574959104,Fri Nov 21 20:52:52 +0000 2014,@Christian_Zamo ...
535897521231785984,Fri Nov 21 20:48:20 +0000 2014,Oh great… RT @Yamiche: St Louis Mayor: We expect a grand jury decision very shortly. #Ferguson
535895832735010816,Fri Nov 21 20:41:37 +0000 2014,This is exhausting.
535895764795686912,Fri Nov 21 20:41:21 +0000 2014,"Also, I find myself want to thank white friends who have spoken out about racism. “Thank you for being one of the good guys.”"
535895615709143041,Fri Nov 21 20:40:45 +0000 2014,I keep thinking about the #NBAwards and @DanielHandler  and I keep sadder and sadder. My mind is on a loop today.
535892596502302721,Fri Nov 21 20:28:46 +0000 2014,"RT @rakeshsatyal: This is a good time to tell you that when my first book was on submission, an editor at a big house passed saying ""The In…"
535892583936163841,Fri Nov 21 20:28:43 +0000 2014,@rakeshsatyal I actually just gasped.
535892554815143936,Fri Nov 21 20:28:36 +0000 2014,@rakeshsatyal OMG.
535892379057004544,Fri Nov 21 20:27:54 +0000 2014,RT @shadowandact: Toni Morrison Breaks Down Race as a Social Construct to Stephen Colbert http://t.co/HC2xzB7i4c http://t.co/0rjytAA43D
535887736474193921,Fri Nov 21 20:09:27 +0000 2014,RT @internetweek: The next category is for Best Workplace Culture in NYC Tech... @Buzzfeed takes this one! #IWBPTW http://t.co/bRNz6tqUZB
535885931660996608,Fri Nov 21 20:02:17 +0000 2014,@a_p_crowley So excited.
535882355689680897,Fri Nov 21 19:48:04 +0000 2014,RT @ejgraff: Can't keep up? Cheat sheet here! MT @chrisgeidner: @BuzzFeedNews U.S. marriage equality map! http://t.co/FQJ7IDzNeT http://t.c…
535880961398149120,Fri Nov 21 19:42:32 +0000 2014,This short short story is EXCELLENT. So happy @TheButterBlog is live: http://t.co/IsGwWAlnO1
535879337573351424,Fri Nov 21 19:36:04 +0000 2014,@1demerith True. But the talent also has to survive the exhaustion.
535878077814177792,Fri Nov 21 19:31:04 +0000 2014,Literature has saved my life. But the publishing industry — and the million micro-aggressions it’s built on —can take years off a life.
535877261791342592,Fri Nov 21 19:27:49 +0000 2014,Micro-aggressions so devastating are when they happen in spaces you thought were safe with people you thought you could trust.
535876597338103808,Fri Nov 21 19:25:11 +0000 2014,@everythingsjake Pat Robertson. @iSmashFizzle
535875821903552512,Fri Nov 21 19:22:06 +0000 2014,@irathethird OHHHHHHHHH.
535874734077255680,Fri Nov 21 19:17:47 +0000 2014,@irathethird Wait.
535874689609248771,Fri Nov 21 19:17:36 +0000 2014,"(Update: My hangover is making a comeback. I thought I was in the clear, but nope. Co-workers, especially @iSmashFizzle, beware.)"
535874045791993856,Fri Nov 21 19:15:03 +0000 2014,"Let’s take this quiz about drinking habits together, everyone. You go first. http://t.co/ktOQIBUUBm"
535870026885398530,Fri Nov 21 18:59:05 +0000 2014,@mylestanzer LOL. I missed this earlier.
535868997720633345,Fri Nov 21 18:54:59 +0000 2014,"@TheXDExperience Yes, gawd."
535868460908412928,Fri Nov 21 18:52:51 +0000 2014,"Miami, I’m reading with Claudia Rankine (!) and several amazing poets tomorrow night at the Standard Hotel!! https://t.co/hAGe1wGx6Q"
535868016446431232,Fri Nov 21 18:51:05 +0000 2014,"RT @BuzzFeedNews: Update: A rookie NYPD cop shot and killed an unarmed, ""total[ly] innocent"" black man in ""an unfortunate accident"" http://…"
535864957062352896,Fri Nov 21 18:38:56 +0000 2014,@SchoofsFeed Wrong link.
535858547230539776,Fri Nov 21 18:13:28 +0000 2014,@aurosan But…
535858458722316288,Fri Nov 21 18:13:06 +0000 2014,@stevepena1 *blushes*
535850653986586624,Fri Nov 21 17:42:06 +0000 2014,I wish I had boobs so I could bounce them while jamming to “7/11.” http://t.co/yZ34sJKR0d
535849424799670272,Fri Nov 21 17:37:13 +0000 2014,"RT @Coffee_House_: ""I feel a little guilty that I uncomplicatedly love a book as complicated as Prelude to Bruise"" http://t.co/3Go2ycqIkz"
535845891983552512,Fri Nov 21 17:23:10 +0000 2014,What a time to be alive. @stevepena1
535845813743013888,Fri Nov 21 17:22:52 +0000 2014,"Gays, y’all need to see @stevepena1’s last few NSFW tweets. Just… trust me. (Straight people, pay no mind to this tweet.)"
535845614983315456,Fri Nov 21 17:22:04 +0000 2014,@stevepena1 STEVE.
535842978347372545,Fri Nov 21 17:11:36 +0000 2014,@diannaeanderson Sending you love. And do whatever you need to do.
535842299121795072,Fri Nov 21 17:08:54 +0000 2014,Hehe. @TimeOutNewYork named PRELUDE TO BRUISE “poetry book most likely to win over your poetry-avoiding friends.” http://t.co/weLVxvAsZE
535841709373259776,Fri Nov 21 17:06:33 +0000 2014,RT @diannaeanderson: I just found this post from last year by @theferocity and just have to say how much I appreciate it now: http://t.co/s…
535841699038498816,Fri Nov 21 17:06:31 +0000 2014,@diannaeanderson *hug*
535831768675663872,Fri Nov 21 16:27:03 +0000 2014,I jump out of my chair every time @shondarhimes tweets a BuzzFeed link.
535831633224810496,Fri Nov 21 16:26:31 +0000 2014,RT @shondarhimes: Lemony Snicket Sparks Outrage With Offensive Comments http://t.co/P1BLNILHPM via @LeeJarry @buzzfeed
535831198766223361,Fri Nov 21 16:24:47 +0000 2014,"Oooooh, is Beyonce finally re-doing that terrible music video? RT @thenation: Déjà Vu in Jerusalem? http://t.co/WhR9rM5cEG"
535829776951693312,Fri Nov 21 16:19:08 +0000 2014,@joelcifer @aurosan What she said.
535829606360961025,Fri Nov 21 16:18:28 +0000 2014,"Calvin, you are America’s favorite mistake. @aurosan"
535829333861228544,Fri Nov 21 16:17:23 +0000 2014,@aurosan I thought we agreed to be classy on Twitter from now on. @joelcifer
535829176096673793,Fri Nov 21 16:16:45 +0000 2014,@mojgani LOL.
535829044433268736,Fri Nov 21 16:16:14 +0000 2014,@joelcifer *hug*
535828907174670336,Fri Nov 21 16:15:41 +0000 2014,"I finally met @joelcifer IRL last night and I’m happy to report he is very tall and a delight. Invite him to your brunches, people."
535827534253137920,Fri Nov 21 16:10:14 +0000 2014,"RT @ohheygreat: My current favorite genre is ""I haven't read it but I'd like to offer some thoughts."""
535827276022419456,Fri Nov 21 16:09:12 +0000 2014,That’s a direct quote.
535827240215650304,Fri Nov 21 16:09:03 +0000 2014,"""I didn't read any of this article, so i have no idea if there are facts revolving around these being actual hate crimes in it."""
535827015992356864,Fri Nov 21 16:08:10 +0000 2014,"A dude commented on our article about anti-trans hate crimes, “I didn’t read this article but” then gives his opinion anyway."
535825204023660544,Fri Nov 21 16:00:58 +0000 2014,@1demerith Yeah.
535821816963796993,Fri Nov 21 15:47:30 +0000 2014,Here is @nationalbook’s regarding @DanielHandler’s racist jokes: http://t.co/HbnlwgoMAN http://t.co/aoILI7qB1J
535819941396881409,Fri Nov 21 15:40:03 +0000 2014,You ever gchat a coworker something scandalous then realize they aren’t at their desk so you run over and set their macbook on fire?
535818810193113088,Fri Nov 21 15:35:34 +0000 2014,@annehelen Well damn.
535813844556587008,Fri Nov 21 15:15:50 +0000 2014,@chrisreindeer He is so mean.
535812628682395649,Fri Nov 21 15:11:00 +0000 2014,"RT @AdamSerwer: ""If I had known I would have worked from home today."" @theferocity upon seeing me in the office"
535812262238625792,Fri Nov 21 15:09:32 +0000 2014,Great to meet y’all! RT @Matthew_Maddox: Apologies to @chrisreindeer for fangirling a little too hard when we met @theferocity last night.
535806918233952256,Fri Nov 21 14:48:18 +0000 2014,"Girl, please. MT @Gawker: Peggy Noonan: build Keystone pipeline so guys can learn ""what it is to be a man who builds."""
535796285711056896,Fri Nov 21 14:06:03 +0000 2014,@AdamSerwer !
535796271421095936,Fri Nov 21 14:06:00 +0000 2014,"RT @AdamSerwer: After making a watermelon joke about a black writer at National Book Awards, Lemony Snicket is like here is some cash http:…"
535796127438995456,Fri Nov 21 14:05:26 +0000 2014,"After Making Racist Joke, Lemony Snicket Donates $10K In Support Of Diverse Books http://t.co/sW5L6jbjhc"
535794354607378432,Fri Nov 21 13:58:23 +0000 2014,@BuzzFeedBen Truuuue.
535793168860852225,Fri Nov 21 13:53:40 +0000 2014,"OMG. Started answering work emails, got into it then realized, I'm still in bed. Shit. Gotta go!"
535790723095089152,Fri Nov 21 13:43:57 +0000 2014,God damn. RT @NYDailyNews: EXCLUSIVE: Another actress accuses Bill Cosby of sexual assault in Las Vegas hotel: http://t.co/QpLTuu4e7m
535790462528135168,Fri Nov 21 13:42:55 +0000 2014,... RT @BuzzFeedNews: Officer Darren Wilson will likely leave Ferguson Police regardless of the grand jury’s decision http://t.co/2qqJmvEn3u
535789704491569153,Fri Nov 21 13:39:54 +0000 2014,It's Fridaaaaaaay! *dies from exhaustion*
535789545850408961,Fri Nov 21 13:39:16 +0000 2014,@EmilyGould 😜☺️😁
535789343051628544,Fri Nov 21 13:38:28 +0000 2014,"@EmilyGould I mean, you aren't wrong."
535788941224730624,Fri Nov 21 13:36:52 +0000 2014,@IsaacFitzgerald EEEEEEEE.
535788891635458048,Fri Nov 21 13:36:40 +0000 2014,@EmilyGould LOL.
535788225923915776,Fri Nov 21 13:34:02 +0000 2014,"@IsaacFitzgerald It's true. (oh, will you bring me back something please?)"
535787336639197185,Fri Nov 21 13:30:30 +0000 2014,[@IsaacFitzgerald is in Bangladesh and I shouldn't be surprised but we've still managed to talk to each other nonstop.]
535786472847450112,Fri Nov 21 13:27:04 +0000 2014,"@kskpoet Yeah, just RT'd."
535785382244528128,Fri Nov 21 13:22:44 +0000 2014,I'm a bit stunned by the silence of organizations like VIDA and the #NBAwards foundation re: Daniel Handler's racist jokes. Then again...
535785053469827072,Fri Nov 21 13:21:25 +0000 2014,RT @tayari: Just donated to We Need Diverse Books. Take advantage of @danielhandler's pledge to match all donations today. http://t.co/Tpn7…
535785029327396864,Fri Nov 21 13:21:20 +0000 2014,RT @DanielHandler: Brown Girl Dreaming is an amazing novel and we need more voices like Jacqueline Woodson. -DH [4/4]
535785012155924480,Fri Nov 21 13:21:15 +0000 2014,"RT @DanielHandler: Let’s donate to #WeNeedDiverseBooks to #CelebrateJackie.  I’m in for $10,000, and matching your money for 24 hours up to…"
535785001200394241,Fri Nov 21 13:21:13 +0000 2014,RT @DanielHandler: It would be heartbreaking for the #NBAwards conversation to focus on my behavior instead of great books.  So can we do t…
535784983731118080,Fri Nov 21 13:21:09 +0000 2014,"RT @DanielHandler: My remarks on Wednesday night at #NBAwards were monstrously inappropriate and yes, racist. -DH [1/4]"
535784917507268608,Fri Nov 21 13:20:53 +0000 2014,@tayari !
535782690688364544,Fri Nov 21 13:12:02 +0000 2014,@fransquishco LOLOLOLOL. You're my favorite.
535781554887200768,Fri Nov 21 13:07:31 +0000 2014,@fransquishco But you tweeted yourself. Do you want to suck on your own nose? I have questions.
535780506995286016,Fri Nov 21 13:03:21 +0000 2014,@fransquishco Sir.
535780425667710976,Fri Nov 21 13:03:02 +0000 2014,@AlmondEBrown Hehe.
535780378460835840,Fri Nov 21 13:02:51 +0000 2014,@aaronmedwards It was pretty fun. @outmagazine knows how to throw a party.
535780114697814016,Fri Nov 21 13:01:48 +0000 2014,@Moore_Darnell *hug*
535771201621471232,Fri Nov 21 12:26:23 +0000 2014,*gets back in bed* RT @karsh: Cosby and the Amazing Technicolor Bathrobe.
535770387989409792,Fri Nov 21 12:23:09 +0000 2014,"RT @TomNamako: NYPD officer fatally shoots reportedly unarmed man in ""dimly-lit"" Brooklyn public housing stairwell: http://t.co/bQMLxXcE8G"
535767765211439104,Fri Nov 21 12:12:43 +0000 2014,About last night... http://t.co/psaNid2eh9
535767668125884416,Fri Nov 21 12:12:20 +0000 2014,@chrisgeidner 😶😶😶
535750388516147200,Fri Nov 21 11:03:41 +0000 2014,I'm going to name this hangover Pat Robertson.
535612167018778624,Fri Nov 21 01:54:26 +0000 2014,"Wheeee! RT @chocobohomo: En route to cause all sorts of trouble at OUT 100 with @theferocity, @SkarSkarSkar and @itsjustolmos."
535575258431238145,Thu Nov 20 23:27:46 +0000 2014,"Transgender Women In Ohio Are At The Heart Of A National Crisis, a @BuzzFeedNews report: http://t.co/MYJYpe8Vw4"
535563360889499649,Thu Nov 20 22:40:30 +0000 2014,@jennydeluxe Whew.
535563308934635520,Thu Nov 20 22:40:17 +0000 2014,"All of BF, internationally. RT @ars627: @theferocity Does that 721 include international offices, too? Or is that just in the US?"
535562535597248512,Thu Nov 20 22:37:13 +0000 2014,BuzzFeed is now 721 employees. (139 when I started less than two years ago.)
535559246461816832,Thu Nov 20 22:24:09 +0000 2014,Lemony Snicket Sparks Outrage With Offensive Comments http://t.co/1RiRLUNcmT
535558079493181440,Thu Nov 20 22:19:30 +0000 2014,.@Uber How is my drunk ass supposed to get home from the club now?!
535556881176358912,Thu Nov 20 22:14:45 +0000 2014,Looking at Uber like… http://t.co/i4Ih2umLG9
535556742000939009,Thu Nov 20 22:14:12 +0000 2014,@KateSosin *faints*
535556138339958784,Thu Nov 20 22:11:48 +0000 2014,"“I WAS ROOTING FOR YOU. WE WERE ALL ROOTING FOR YOU.” - Me, staring at the Uber app on my phone"
535556034522525697,Thu Nov 20 22:11:23 +0000 2014,"RT @imjasondiamond: Uber is like that friend you really like, but you need to stop hanging out with them because they're too shady. http://…"
535555942168154113,Thu Nov 20 22:11:01 +0000 2014,"@JMBooyah @ellievhall Well, you’re basically already living it."
535555574856175616,Thu Nov 20 22:09:33 +0000 2014,True Detectives Season 2: @JMBooyah and @ellievhall.
535555044733894658,Thu Nov 20 22:07:27 +0000 2014,"*slurps tea really, really, really loudly*"
535554701937618947,Thu Nov 20 22:06:05 +0000 2014,! RT @BuzzFeedBen: BIG new @JMBooyah Uber scoop: They having been quietly looking to hire opposition researchers http://t.co/NY56wj229Z
535552068803895296,Thu Nov 20 21:55:37 +0000 2014,"@sarahschulman3 That poem is so necessary, but especially today. WHEW. Thank you, @sojaywaslike."
535551172317569025,Thu Nov 20 21:52:04 +0000 2014,"""to remember the happy ending in every book. to forget they were all white.” http://t.co/pIFKaB0o6M"
535551047864164352,Thu Nov 20 21:51:34 +0000 2014,There is a line in this achingly beautiful poem by @sojaywaslike that just made me gasp. http://t.co/pIFKaB0o6M
535550712113930240,Thu Nov 20 21:50:14 +0000 2014,BREAKING: Louisiana Same-Sex Couples Ask Supreme Court To Hear Their Marriage Case http://t.co/VWoEwTZDtg via @chrisgeidner
535549693682810882,Thu Nov 20 21:46:11 +0000 2014,@willtbh LOL.
535548906751680512,Thu Nov 20 21:43:04 +0000 2014,@dansaltzstein LOL.
535548646306373633,Thu Nov 20 21:42:01 +0000 2014,"*slurps tea loudly* RT @dansaltzstein: @theferocity Actually, being 41 at the Times sometimes makes me feel 29."
